739,3167,Tokai Holdings Corp,Tokyo,Energy,Oil & Gas,¥124.88B,13.8x,0.27,¥958,0.6%
740,1980,Dai-Dan,Tokyo,Industrials,Construction & Engineering,¥124.58B,12.9x,0.26,"¥2,924",0.9%
741,8968,Fukuoka Reit,Tokyo,Real Estate,Residential & Commercial REITs,¥124.57B,20.7x,3.14,"¥156,600",0.2%
742,3498,Kasumigaseki Capital,Tokyo,Real Estate,Real Estate Operations,¥124.43B,26.1x,0.33,"¥12,730",4.5%
743,8097,San-Ai Oil,Tokyo,Energy,Oil & Gas,¥124.41B,11x,-22.56,"¥1,944",2.1%
744,6740,Japan Display Inc,Tokyo,Technology,Electronic Equipment & Parts,¥123.77B,-3.2x,0.08,¥20,0%
745,9974,Belc Co Ltd,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,¥123.61B,11.9x,-4.9,"¥5,930",1.2%
746,9099,Chilled & Frozen Logistics,Tokyo,Industrials,Freight & Logistics Services,¥123.52B,42.2x,3,"¥5,730",0.2%
747,9715,Transcosmos Inc,Tokyo,Industrials,Professional & Commercial Services,¥123.47B,11.9x,-1.14,"¥3,285",0.5%
748,7014,Namura Shipbuild Co Ltd,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥123B,4.8x,0.08,"¥1,786",2.3%
749,7864,Fuji Seal International,Tokyo,Basic Materials,Containers & Packaging,¥122.51B,11.9x,0.23,"¥2,257",1.4%
750,5842,Integral,Tokyo,Financials,Investment Banking & Investment Services,¥122.08B,13.6x,,"¥3,940",7.1%
751,4974,Takara Bio,Tokyo,Healthcare,Biotechnology & Medical Research,¥121.62B,"1,060x",-10.14,"¥1,008",0.6%
752,7381,Hokkoku Financial Holdings,Tokyo,Financials,Banking Services,¥121.45B,24.9x,0.11,"¥5,320",3.7%
753,7389,Aichi Financial,Tokyo,Financials,Banking Services,¥121.31B,14.2x,-0.15,"¥2,565",3.6%
754,187A,Samty,Tokyo,Real Estate,Real Estate Operations,¥121.16B,14.3x,-0.83,"¥2,593",0.6%
755,5930,Bunka Shutter,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥121.14B,10.7x,0.26,"¥1,703",0.8%
756,6744,Nohmi Bosai Ltd,Tokyo,Industrials,Professional & Commercial Services,¥120.62B,13.9x,0.65,"¥2,057",-0.5%
757,3543,Komeda,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥120.56B,20.6x,4.25,"¥2,656",0.2%
758,1419,Tama Home,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥120.16B,13.6x,11.31,"¥4,160",1.7%
759,8276,Heiwado Co Ltd,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,¥119.98B,16.9x,-2,"¥2,336",0.3%
760,7970,Shin Etsu Polymer,Tokyo,Basic Materials,Chemicals,¥119.97B,13.8x,2.18,"¥1,484",0.8%
761,6651,Nitto Kogyo Corp,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥119.48B,10.8x,0.15,"¥3,150",0.5%
762,8370,Kiyo Bank Ltd,Tokyo,Financials,Banking Services,¥119.39B,7.5x,0.01,"¥1,853",3.4%
763,7943,Nichiha Corp,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥118.96B,15x,-8.16,"¥3,400",1.6%
764,8522,Bank of Nagoya Ltd,Tokyo,Financials,Banking Services,¥118.93B,10.9x,0.34,"¥7,570",4.9%
765,8155,Mimasu Semiconductor,Tokyo,Technology,Semiconductors & Semiconductor Equipment,¥118.54B,60.4x,,"¥3,690",0.1%
766,5192,Mitsuboshi Belting,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥118.01B,16.4x,30.6,"¥4,155",1.3%
767,1961,Sanki Engineering,Tokyo,Industrials,Construction & Engineering,¥117.75B,11.9x,0.13,"¥2,232",1.2%
768,3097,Monogatari Corp,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥117.5B,20.9x,1.12,"¥3,295",-0.2%
769,9663,Nagawa,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥117.21B,35.9x,6.28,"¥7,460",1.2%
770,4628,Sk Kaken,Tokyo,Basic Materials,Chemicals,¥117.15B,9.7x,0.34,"¥8,690",0.1%
771,7242,KYB,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥116.82B,7.7x,-0.18,"¥4,630",2.3%
772,6750,Elecom Co Ltd,Tokyo,Technology,"Computers, Phones & Household Electronics",¥116.75B,11.7x,0.4,"¥1,432",2.2%
773,7839,Shoei,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥116.71B,16.7x,-4.93,"¥2,222",0.5%
774,9882,Yellow Hat Ltd,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥115.9B,11.4x,-2.95,"¥2,511",0.9%
775,9956,Valor Co Ltd,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,¥115.6B,10x,0.18,"¥2,203",0.5%
776,4534,Mochida Pharmaceutical,Tokyo,Healthcare,Pharmaceuticals,¥115.39B,26.1x,-2.19,"¥3,260",0.8%
777,5331,Noritake Co Ltd,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥115.27B,9.7x,0.74,"¥3,975",1.9%
778,2767,Fields Corp,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥115.19B,9.9x,0.2,"¥1,857",2.3%
779,4369,Tri Chemical Laboratories,Tokyo,Basic Materials,Chemicals,¥114.88B,48.5x,-0.93,"¥3,540",3.5%
780,9832,Autobacs Seven,Tokyo,Consumer Cyclicals,Specialty Retailers,¥114.58B,19.9x,-1.23,"¥1,469.50",0.4%
781,6890,Ferrotec,Tokyo,Technology,Electronic Equipment & Parts,¥114.54B,7.4x,-0.12,"¥2,435",1.6%
782,8179,Royal Holdings,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥113.77B,25.9x,-7.61,"¥2,318",0.3%
783,2733,Arata Corp,Tokyo,Consumer Non-Cyclicals,Personal & Household Products & Services,¥113.12B,11x,0.34,"¥3,380",1.5%
784,6507,Sinfonia Technology,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥113.06B,12.8x,1.15,"¥4,020",2.7%
785,2124,Jac Recruitment,Tokyo,Industrials,Professional & Commercial Services,¥112.57B,19.2x,0.74,¥701,0.1%
786,2281,Prima Meat Packers,Tokyo,Consumer Non-Cyclicals,Food & Tobacco,¥112.42B,15x,0.22,"¥2,241",0.3%
787,7599,IDOM,Tokyo,Consumer Cyclicals,Specialty Retailers,¥112.36B,8.9x,0.51,"¥1,119",1.5%
788,3778,Sakura Internet,Tokyo,Technology,Software & IT Services,¥112.34B,172.3x,-26.23,"¥2,884",2.6%
789,7296,F.C.C. Co Ltd,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥111.91B,7.9x,0.28,"¥2,254",1.4%
790,3222,United Super Markets,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,¥111.81B,-220.1x,1.66,¥872,0.6%
791,8074,Yuasa Trading,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥111.75B,11.2x,0.42,"¥5,320",1.9%
792,3076,Ai Holdings Corp,Tokyo,Technology,"Computers, Phones & Household Electronics",¥111.63B,8.1x,0.1,"¥2,359",1.3%
793,9110,NS United Kaiun Kaisha,Tokyo,Industrials,Freight & Logistics Services,¥111.35B,6.3x,-0.23,"¥4,755",1.2%
794,3046,JIN Co Ltd,Tokyo,Consumer Cyclicals,Specialty Retailers,¥111.1B,39.8x,0.68,"¥4,755",0.1%
795,6420,Fukushima Industries,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥111.1B,8.8x,0.19,"¥5,550",2.6%
796,8923,Tosei Corp,Tokyo,Real Estate,Real Estate Operations,¥110.69B,8.9x,0.58,"¥2,291",0.3%
797,9699,Nishio Rent All,Tokyo,Industrials,Professional & Commercial Services,¥110.22B,9x,0.35,"¥3,960",1%
798,9902,Nichiden Corp,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥109.28B,21.8x,15.54,"¥3,475",1.8%
799,3433,Tocalo Co Ltd,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥108.89B,15.9x,-6.21,"¥1,841",3.1%
800,4985,Earth Chemical,Tokyo,Consumer Non-Cyclicals,Personal & Household Products & Services,¥108.67B,23.6x,-0.89,"¥5,010",0%
801,1835,Totetsu Kogyo,Tokyo,Industrials,Construction & Engineering,¥108.44B,11.8x,0.71,"¥3,140",0%
802,9842,Arcland Sakamoto,Tokyo,Consumer Cyclicals,Specialty Retailers,¥108.4B,12.6x,-0.3,"¥1,742",0.5%
803,6183,BELLSYSTEM24,Tokyo,Industrials,Professional & Commercial Services,¥108.39B,16.8x,-0.46,"¥1,474",2.7%
804,8367,Nanto Bank Ltd,Tokyo,Financials,Banking Services,¥108.25B,8.2x,0.05,"¥3,450",2.2%
805,8388,Awa Bank Ltd,Tokyo,Financials,Banking Services,¥108.1B,8.4x,0.17,"¥2,727",2.8%
806,2146,UT Group,Tokyo,Industrials,Professional & Commercial Services,¥107.96B,11.6x,0.27,"¥2,731",-0.2%
807,6413,Riso Kagaku Corp,Tokyo,Technology,Office Equipment,¥107.56B,19.5x,0.72,"¥3,285",1.1%
808,8214,Aoki Holdings Inc,Tokyo,Consumer Cyclicals,Specialty Retailers,¥107.3B,13.8x,0.38,"¥1,277",0.6%
809,5449,Osaka Steel Co Ltd,Tokyo,Basic Materials,Metals & Mining,¥107.07B,31.1x,-1.85,"¥2,759",0.7%
810,6590,Shibaura Mechatronics,Tokyo,Technology,Semiconductors & Semiconductor Equipment,¥106.54B,11.8x,-2.75,"¥8,070",2.4%
811,1950,Nippon Densetsu Kogyo,Tokyo,Industrials,Construction & Engineering,¥106.44B,10.3x,0.24,"¥1,816",2.1%
812,7981,Takara Standard,Tokyo,Consumer Cyclicals,Homebuilding & Construction Supplies,¥106.4B,11x,0.46,"¥1,558",0.7%
813,8714,Senshu Ikeda Holdings Inc,Tokyo,Financials,Banking Services,¥106.27B,8.9x,0.27,¥382,3.2%
814,9267,Genky Drugstores,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,¥106.19B,16.8x,0.53,"¥3,490",-0.3%
815,5911,Yokogawa Bridge,Tokyo,Industrials,Construction & Engineering,¥105.86B,10.3x,-0.6,"¥2,605",0.4%
816,4107,Ise Chemicals,Tokyo,Basic Materials,Chemicals,¥105.8B,25.4x,1.17,"¥20,650",1.8%
817,9672,Tokyotokeiba Co Ltd,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥105.69B,11.4x,0.56,"¥3,940",0.9%
818,8958,Global One Real Estate,Tokyo,Real Estate,Residential & Commercial REITs,¥105.31B,15.7x,0.68,"¥103,300",0.3%
819,6490,Nippon Pillar Packing,Tokyo,Basic Materials,Chemicals,¥105.24B,10x,-2.77,"¥4,540",3.8%
820,7516,Kohnan Shoji Co Ltd,Tokyo,Consumer Cyclicals,Specialty Retailers,¥105.23B,8.1x,-84.11,"¥3,665",-0.1%
821,8153,Mos Food Services,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥105.04B,38.2x,0.04,"¥3,410",0.3%
822,4694,BML Inc,Tokyo,Healthcare,Healthcare Providers & Services,¥104.87B,17.5x,-0.29,"¥2,674",0.5%
823,9708,Imperial Hotel,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥104.41B,31.5x,2.01,¥879,1%
824,7780,Menicon Co,Tokyo,Healthcare,Healthcare Equipment & Supplies,¥104.24B,21.8x,-0.59,"¥1,373.50",1.5%
825,3863,Nippon Paper Industries,Tokyo,Basic Materials,Paper & Forest Products,¥104.21B,4.5x,0.03,¥906,1.5%
826,9039,Sakai Moving Service,Tokyo,Industrials,Freight & Logistics Services,¥104.05B,12.8x,6.59,"¥2,567",0.7%
827,7595,Argo Graphics Inc,Tokyo,Technology,Software & IT Services,¥103.95B,14.8x,0.58,"¥4,920",2.3%
828,7826,Furuya Metal,Tokyo,Basic Materials,Metals & Mining,¥103.86B,12.8x,-0.49,"¥4,170",-0.1%
829,5253,COVER,Tokyo,Consumer Cyclicals,Media & Publishing,¥103.79B,,0.38,"¥1,691",1.3%
830,2653,Aeon Kyushu,Tokyo,Consumer Cyclicals,Diversified Retail,¥103.64B,17.7x,,"¥3,040",0.7%
831,8595,Jafco Co Ltd,Tokyo,Financials,Investment Banking & Investment Services,¥103.41B,13x,-0.17,"¥1,897",2%
832,7611,Hiday Hidaka Corp,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥102.92B,31x,0.45,"¥2,705",-0.2%
833,9722,Fujita Kanko Inc,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥102.71B,10.9x,0.03,"¥8,700",4.4%
834,2384,SBS Holdings Inc,Tokyo,Industrials,Freight & Logistics Services,¥102.39B,12.5x,-0.26,"¥2,578",0.7%
835,9887,Matsuya Foods,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥102.37B,34.5x,0.27,"¥5,400",1.5%
836,1968,Taihei Dengyo Kaisha,Tokyo,Industrials,Construction & Engineering,¥102.35B,10.3x,-0.56,"¥5,110",0.6%
837,2109,Mitsui Sugar Co Ltd,Tokyo,Consumer Non-Cyclicals,Food & Tobacco,¥102.3B,17.6x,-0.32,"¥3,165",0.2%
838,5481,Sanyo Special Steel Co Ltd,Tokyo,Basic Materials,Metals & Mining,¥101.94B,14.8x,-0.23,"¥1,874",1.6%
839,6425,Universal Entertainment,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥101.9B,12.6x,0.01,"¥1,321",1.2%
840,6804,Hosiden Corp,Tokyo,Technology,Electronic Equipment & Parts,¥101.83B,8.8x,-1.9,"¥1,984",0.7%
841,6340,Shibuya Kogyo,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥101.81B,10.1x,0.64,"¥3,660",2%
842,7944,Roland Corp,Tokyo,Consumer Cyclicals,Leisure Products,¥101.72B,11.5x,2.3,"¥3,740",1.6%
843,4849,En-Japan,Tokyo,Industrials,Professional & Commercial Services,¥101.66B,20.9x,0.35,"¥2,475",0.5%
844,8544,Keiyo Bank Ltd,Tokyo,Financials,Banking Services,¥101.49B,7.5x,0.21,¥827,3.2%
845,7821,Maeda Kosen Co Ltd,Tokyo,Basic Materials,Construction Materials,¥101.45B,11.6x,,"¥1,495",1.2%
846,9757,Funai Soken Holdings,Tokyo,Industrials,Professional & Commercial Services,¥100.83B,17.4x,0.95,"¥2,138",0.2%
847,6458,Sinko Industries,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥100.78B,15.4x,0.3,"¥4,130",1%
848,1762,Takamatsu Construction Group,Tokyo,Industrials,Construction & Engineering,¥100.38B,10.4x,0.48,"¥2,852",0.7%
849,4480,Medley,Tokyo,Industrials,Professional & Commercial Services,¥100.09B,46.7x,0.47,"¥3,085",0%
850,7226,Kyokuto Kaihatsu Kogyo,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥100.09B,24.2x,1.49,"¥2,612",0.8%
851,8336,The Musashino Bank Ltd,Tokyo,Financials,Banking Services,¥100.07B,7.9x,0.88,"¥3,045",3.8%
852,1934,Yurtec Corp,Tokyo,Industrials,Construction & Engineering,¥99.96B,12.3x,0.71,"¥1,397",-0.2%
853,8198,Maxvalu Tokai,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,¥99.91B,11.5x,0.3,"¥3,145",1%
854,6278,Union Tool Co,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥99.85B,27.8x,-1.17,"¥5,770",1.9%
855,5186,Nitta Corp,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥99.78B,9.5x,-4.42,"¥3,575",1%
856,1926,Raito Kogyo,Tokyo,Industrials,Construction & Engineering,¥99.61B,12.5x,-1.01,"¥2,110",0.7%
857,2004,Showa Sangyo Co Ltd,Tokyo,Consumer Non-Cyclicals,Food & Tobacco,¥98.98B,6.8x,0.1,"¥3,050",-0.2%
858,4781,Nihon Housing,Tokyo,Real Estate,Real Estate Operations,¥98.98B,65.6x,-0.96,"¥1,539",0%
859,6866,Hioki EE Corp,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥98.83B,17.9x,-1.42,"¥7,290",1.3%
860,5703,Nippon Light Metal Holdings Co.,Tokyo,Basic Materials,Metals & Mining,¥98.48B,9.7x,0.13,"¥1,597",2.2%
861,4919,Milbon Co Ltd,Tokyo,Consumer Non-Cyclicals,Personal & Household Products & Services,¥97.82B,23.7x,-1.09,"¥3,020",1.4%
862,6036,KeePer Technical Lab,Tokyo,Basic Materials,Chemicals,¥97.43B,21.8x,1.93,"¥3,565",0.9%
863,8131,Mitsuuroko Group Holdings,Tokyo,Energy,Oil & Gas,¥97.32B,10.6x,0.55,"¥1,670",2.6%
864,4551,Torii Pharmaceutical,Tokyo,Healthcare,Pharmaceuticals,¥97.27B,18.5x,0.28,"¥3,470",0.4%
865,9068,Maruzen Showa Unyu,Tokyo,Industrials,Freight & Logistics Services,¥96.5B,9.9x,1.04,"¥4,815",1.5%
866,8892,Es-con Japan,Tokyo,Real Estate,Real Estate Operations,¥96.29B,11.9x,-0.64,"¥1,012",1.2%
867,5273,Mitani Sekisan,Tokyo,Basic Materials,Construction Materials,¥96.17B,9.9x,0.74,"¥5,290",-0.6%
868,4559,Zeria Pharmaceutical,Tokyo,Healthcare,Pharmaceuticals,¥96.09B,10.6x,0.26,"¥2,184",0.7%
869,9347,Nippon Kanzai,Tokyo,Real Estate,Real Estate Operations,¥95.52B,21x,-1.16,"¥2,580",0.5%
870,7915,Nissha Printing,Tokyo,Technology,Electronic Equipment & Parts,¥95.32B,163.4x,-1.85,"¥1,988",3%
871,8871,Goldcrest Co Ltd,Tokyo,Real Estate,Real Estate Operations,¥95.28B,17.8x,0.06,"¥2,867",0.6%
872,6498,Kitz Corp,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥95.2B,8.9x,1.31,"¥1,062",1.9%
873,7965,Zojirushi,Tokyo,Consumer Cyclicals,Household Goods,¥94.66B,17.4x,0.34,"¥1,447",1.7%
874,9678,Kanamoto Co Ltd,Tokyo,Industrials,Professional & Commercial Services,¥94.53B,12.8x,0.97,"¥2,662",0.3%
875,6250,Yamabiko Corp,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥93.9B,8.4x,0.14,"¥2,313",5.9%
876,3087,Doutor Nichires Holdings,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥93.9B,16.1x,0.38,"¥2,144",-0.3%
877,9413,TV TOKYO Holdings,Tokyo,Consumer Cyclicals,Media & Publishing,¥93.68B,16.3x,-1.35,"¥3,475",0.1%
878,6737,Eizo Corp,Tokyo,Technology,"Computers, Phones & Household Electronics",¥93.31B,20.7x,-0.72,"¥4,515",0.8%
879,9960,Totech,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥93.27B,10.6x,0.4,"¥2,283",1.2%
880,9716,Nomura Co Ltd,Tokyo,Industrials,Professional & Commercial Services,¥93.26B,20.7x,0.18,¥840,1.4%
881,7433,Hakuto Co Ltd,Tokyo,Technology,Semiconductors & Semiconductor Equipment,¥93.11B,13.7x,1.35,"¥4,970",1.5%
882,6379,Raiznext,Tokyo,Industrials,Construction & Engineering,¥93.09B,11.5x,-1.95,"¥1,747",1.1%
883,4569,Kyorin Holdings Inc,Tokyo,Healthcare,Pharmaceuticals,¥92.95B,16.7x,0.54,"¥1,617",0.7%
884,6727,Wacom Co Ltd,Tokyo,Technology,"Computers, Phones & Household Electronics",¥92.92B,18.5x,0.06,¥658,3.5%
885,5975,Topre Corp,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥92.76B,6.1x,0.07,"¥1,828",3.2%
886,3487,CRE Logistics,Tokyo,Real Estate,Residential & Commercial REITs,¥92.65B,21.4x,-0.75,"¥147,700",-0.2%
887,1407,West,Tokyo,Industrials,Construction & Engineering,¥92.53B,16.7x,-0.94,"¥2,329",0.7%
888,6351,Tsurumi Manufacturing,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥92.42B,10.9x,0.31,"¥3,770",3.7%
889,4617,Chugoku Marine Paints,Tokyo,Basic Materials,Chemicals,¥92.34B,6.9x,0.06,"¥1,866",1.5%
890,4290,Prestige International,Tokyo,Industrials,Professional & Commercial Services,¥92.32B,16.6x,3.77,¥724,1.4%
891,186A,Astroscale Holdings,Tokyo,,,¥92.1B,-6.8x,-0.99,¥817,3.3%
892,2220,Kameda Seika Co Ltd,Tokyo,Consumer Non-Cyclicals,Food & Tobacco,¥91.29B,34.5x,0.34,"¥4,330",-0.1%
893,4996,Kumiai Chemical Industry,Tokyo,Basic Materials,Chemicals,¥91.25B,5.3x,-0.63,¥758,0.7%
894,1663,K&O Energy Group Inc,Tokyo,Energy,Oil & Gas,¥91.25B,13.2x,0.5,"¥3,440",2.2%
895,3993,PKSHA,Tokyo,Technology,Software & IT Services,¥91.17B,53.9x,0.47,"¥2,930",-0.7%
896,3445,RS Tech,Tokyo,Technology,Semiconductors & Semiconductor Equipment,¥90.58B,11.2x,-1.78,"¥3,430",3.3%
897,5726,Osaka Titanium Tech Co Ltd,Tokyo,Basic Materials,Metals & Mining,¥90.56B,9.2x,0.07,"¥2,458",1.6%
898,8977,Hankyu REIT,Tokyo,Real Estate,Residential & Commercial REITs,¥90.45B,21.5x,,"¥130,300",0%
899,2742,Halows,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,¥90.41B,10.1x,0.25,"¥4,230",0.1%
900,3593,Hogy Medical Co Ltd,Tokyo,Healthcare,Healthcare Equipment & Supplies,¥90.3B,34.8x,-1.24,"¥4,205",0.4%
901,6620,Miyakoshi Holdings,Tokyo,Real Estate,Real Estate Operations,¥89.63B,165.3x,23.83,"¥2,281",1.8%
902,1879,Shinnihon Corp,Tokyo,Industrials,Construction & Engineering,¥89.43B,7.3x,3.13,"¥1,522",1.7%
903,8890,Raysum,Tokyo,Real Estate,Real Estate Operations,¥89.41B,8.7x,0.15,"¥3,125",2.3%
904,4432,WingArc1st,Tokyo,Technology,Software & IT Services,¥89.07B,17.1x,1.55,"¥2,610",1%
905,2160,GNI,Tokyo,Healthcare,Biotechnology & Medical Research,¥89B,8.9x,0,"¥1,788",1.9%
906,2692,Itochu Shokuhin,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,¥88.94B,13x,0.52,"¥7,010",1%
907,7283,Aisan Industry,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥88.8B,6.6x,0.21,"¥1,420",2.2%
908,4975,JCU Corp,Tokyo,Basic Materials,Chemicals,¥88.69B,14.2x,0.89,"¥3,525",3.4%
909,3002,Gunze Ltd,Tokyo,Consumer Cyclicals,Textiles & Apparel,¥88.57B,17.4x,2.8,"¥5,290",0.2%
910,4099,Shikoku Chemicals,Tokyo,Basic Materials,Chemicals,¥88.54B,10.9x,0.37,"¥2,010",4.3%
911,4044,Central Glass Co Ltd,Tokyo,Basic Materials,Chemicals,¥88.22B,7x,-0.11,"¥3,565",1.7%
912,3201,Japan Wool Textile,Tokyo,Consumer Cyclicals,Textiles & Apparel,¥88.21B,11.1x,0.52,"¥1,280",0.2%
913,8244,Kintetsu Department Store,Tokyo,Consumer Cyclicals,Diversified Retail,¥88.21B,26x,0.39,"¥2,209",0.2%
914,7224,Shinmaywa Industries Ltd,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥88.07B,10.7x,1.12,"¥1,333",1.2%
915,9519,Renova,Tokyo,Utilities,Electrical Utilities & IPPs,¥88.06B,8.5x,0.04,¥972,2%
916,9824,Senshu Electric,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥88.05B,13.2x,0.83,"¥5,060",2.7%
917,2168,Pasona Group Inc,Tokyo,Industrials,Professional & Commercial Services,¥88.05B,0.9x,0,"¥2,254",0.9%
918,3493,Itochu Advance,Tokyo,Real Estate,Residential & Commercial REITs,¥88.01B,26.4x,47.15,"¥130,400",0.7%
919,3156,Restar Holdings,Tokyo,Technology,Semiconductors & Semiconductor Equipment,¥87.92B,9.3x,-9.26,"¥2,931",1.8%
920,7739,Canon Electronics,Tokyo,Technology,Electronic Equipment & Parts,¥87.85B,12.4x,-4.25,"¥2,155",1.6%
921,8117,Central Automotive Products,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,¥87.85B,10.9x,0.85,"¥4,775",1.2%
922,4914,Takasago International,Tokyo,Basic Materials,Chemicals,¥87.83B,32.1x,-0.49,"¥4,520",1.6%
923,4471,Sanyo Chemical Industries,Tokyo,Basic Materials,Chemicals,¥87.68B,-10.2x,0.04,"¥3,965",0.8%
924,6104,Shibaura Machine,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥87.65B,4.8x,0.05,"¥3,645",0.8%
925,6486,Eagle Industry,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥87.54B,12x,22.47,"¥1,935",2.1%
926,8934,Sun Frontier Fudousan,Tokyo,Real Estate,Real Estate Operations,¥87.39B,8x,-2.07,"¥1,793",1.8%
927,2588,Premium Water,Tokyo,Consumer Non-Cyclicals,Beverages,¥87.16B,15x,-4.43,"¥2,940",0.5%
928,4293,Septeni,Tokyo,Consumer Cyclicals,Media & Publishing,¥87.12B,22.9x,-0.36,¥417,1.5%
929,7979,Shofu Inc,Tokyo,Healthcare,Healthcare Equipment & Supplies,¥87.11B,21.1x,0.38,"¥4,950",1.5%
930,6516,Sanyo Denki Co Ltd,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",¥86.94B,10.3x,-0.37,"¥7,320",2.2%
931,8361,Ogaki Kyoritsu Bank,Tokyo,Financials,Banking Services,¥86.74B,9.6x,0.09,"¥2,110",2.7%
932,2585,Lifedrink,Tokyo,Consumer Non-Cyclicals,Beverages,¥86.48B,26.5x,0.51,"¥6,860",3.6%
933,2329,Tohokushinsha Film,Tokyo,Consumer Cyclicals,Media & Publishing,¥86.44B,15.9x,0.74,¥643,-0.6%
934,3459,Samty Residential,Tokyo,Real Estate,Residential & Commercial REITs,¥85.97B,19.6x,8.85,"¥102,500",0.1%
935,3101,Toyobo,Tokyo,Basic Materials,Chemicals,¥85.89B,22.6x,0.07,¥976,1.7%
936,5727,Toho Titanium,Tokyo,Basic Materials,Metals & Mining,¥85.62B,15.7x,-0.87,"¥1,217",4.8%
937,6703,Oki Electric Industry,Tokyo,Technology,Communications & Networking,¥85.56B,3.3x,0,¥991,1.1%
938,8255,Axial Retailing Inc,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,¥85.37B,11.5x,0.82,¥945,1.2%
939,1946,Toenec Corp,Tokyo,Industrials,Construction & Engineering,¥85.36B,8.8x,0.03,"¥4,595",1.9%
940,2979,SOSiLA Logistics REIT,Tokyo,Real Estate,Residential & Commercial REITs,¥85.34B,23.3x,8.45,"¥117,300",0%
941,8793,NEC Capital Solutions,Tokyo,Financials,Banking Services,¥85.3B,10.6x,0.16,"¥3,970",1.7%
942,7421,Kappa Create Holdings,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,¥85.22B,59.4x,0.42,"¥1,738",0.3%
943,3476,Mirai,Tokyo,Real Estate,Residential & Commercial REITs,¥85.07B,18.5x,-1.75,"¥44,600",0.1%
